time,namespace,name,subclassOf,version,url
d64fbe1f-60f9-11ed-9d85-13ac1a71195f,bioschams,SequenceRange,bioschemastypes:SequenceStructure,v0.2-DRAFT,https://github.com/BioSchemas/specifications/tree/master/SequenceRange/jsonld/SequenceRange_v0.2-DRAFT.json
