time,namespace,name,subclassOf,version,url
0a48a4d7-61af-11ed-8603-072015543be7,bioschams,Organization,schema:Organization,v0.3-DRAFT,https://github.com/BioSchemas/specifications/tree/master/Organization/jsonld/Organization_v0.3-DRAFT.json
