time,namespace,name,subclassOf,version,url
251c7acb-6107-11ed-9841-19a704f678f1,bioschams,Protein,schema:Protein,v0.3-RELEASE-2019,https://github.com/BioSchemas/specifications/tree/master/Protein/jsonld/type/Protein_v0.3-RELEASE-2019_09_02.json
