time,namespace,name,subclassOf,version,url
9f53b9c8-6108-11ed-94e3-751afaf52cd9,bioschams,BioChemEntity,,v0.7-RELEASE,https://github.com/BioSchemas/specifications/tree/master/BioChemEntity/jsonld/type/BioChemEntity_v0.7-RELEASE.json
