time,namespace,name,subclassOf,version,url
9f53b9cf-6108-11ed-94e3-751afaf52cd9,bioschams,DNA,,v0.2-DRAFT-2019,https://github.com/BioSchemas/specifications/tree/master/DNA/jsonld/type/DNA_v0.2-DRAFT-2019_06_20.json
