time,namespace,name,subclassOf,version,url
f2e7a4ba-61ac-11ed-8c8b-3dc6a153d867,bioschams,DataCatalog,schema:DataCatalog,v0.4-DRAFT,https://github.com/BioSchemas/specifications/tree/master/DataCatalog/jsonld/DataCatalog_v0.4-DRAFT.json
