time,namespace,name,subclassOf,version,url
3041cd31-5f6f-11ed-ac8c-d3555d7c739e,bioschams,ComputationalTool,schema:SoftwareApplication,ComputationalTool,https://github.com/BioSchemas/specifications/tree/master/ComputationalTool/jsonld/ComputationalTool_v1.1-DRAFT.json
