time,namespace,name,subclassOf,version,url
0a48a4d8-61af-11ed-8603-072015543be7,bioschams,Person,schema:Person,v0.3-DRAFT,https://github.com/BioSchemas/specifications/tree/master/Person/jsonld/Person_v0.3-DRAFT.json
