time,namespace,name,subclassOf,version,url
9f53b9d4-6108-11ed-94e3-751afaf52cd9,bioschams,FormalParameter,bioschemastypes:FormalParameter,v1.0-RELEASE-type,https://github.com/BioSchemas/specifications/tree/master/FormalParameter/jsonld/type/FormalParameter_v1.0-RELEASE-type.json
