time,namespace,name,subclassOf,version,url
0a48a4d6-61af-11ed-8603-072015543be7,bioschams,Journal,schema:CreativeWorkSeries,v0.3-DRAFT,https://github.com/BioSchemas/specifications/tree/master/Journal/jsonld/Journal_v0.3-DRAFT.json
