time,namespace,name,subclassOf,version,url
9f53b9cc-6108-11ed-94e3-751afaf52cd9,bioschams,ChemicalSubstance,schema:ChemicalSubstance,v0.3-RELEASE-2019,https://github.com/BioSchemas/specifications/tree/master/ChemicalSubstance/jsonld/type/ChemicalSubstance_v0.3-RELEASE-2019_09_02.json
