time,namespace,name,subclassOf,version,url
eb718903-6103-11ed-a7ef-f3fd3e8574bb,bioschams,Enzyme,,v0.1-DRAFT-2019,https://github.com/BioSchemas/specifications/tree/master/Enzyme/jsonld/type/Enzyme_v0.1-DRAFT-2019_06_20.json
